Direction_ID,Travel_ID,Current_Status,Vehicle ID,Latitude,Line_ID,Longitude,Pattern_ID,Route_ID,schedule_relationship,Shift_ID,Speed,Stop_ID,Timestamp,Trip_ID,Datetime,Date,Time,Day,Workday,Color_ID,Operator,Source,District
221,7_7021-13,In Transit,41|1113,38.74158477783203,1713,-9.21885871887207,1713_0_2,1713_0,SCHEDULED,7021,9.166666666666666,030826,1753780600,1713_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:40,2025-07-29,09:16:40,Tuesday,True,Red Line,CM,CM,Damaia
357,20250729-64810101-312530234560,In Transit,44|12743,38.52315139770508,4437,-8.829389572143555,4437_0_1,4437_0,SCHEDULED,312530234560,14.444444444444445,160325,1753780621,4437_0_1|3700|1010_PYPHK,2025-07-29 09:17:01,2025-07-29,09:17:01,Tuesday,True,Red Line,CM,CM,Urbanização Casas do Sado
178,20250729-64810303-321380234560,In Transit,44|12530,38.71373748779297,4512,-8.973105430603027,4512_0_1,4512_0,SCHEDULED,321380234560,5.555555555555555,100021,1753780623,4512_0_1|3700|1000_PYPHK,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,Bairro da Liberdade
277,20250729-64810392-313240234560,In Transit,44|12711,38.58582305908203,4725,-8.891775131225586,4725_0_2,4725_0,SCHEDULED,313240234560,24.72222222222222,020003,1753780620,4725_0_2|3700|1000_PYPHK,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Yellow Line,CM,CM,Pegarias
257,20250729-64810264-321660234560,In Transit,44|12603,38.72446060180664,4600,-9.00379467010498,4600_0_1,4600_0,SCHEDULED,321660234560,0.0,010179,1753780620,4600_0_1|3700|1000_PYPHK,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Red Line,CM,CM,Samouco
247,20250729-64810063-321010234560,Approaching,44|12620,38.68416976928711,4600,-8.95234203338623,4600_0_1,4600_0,SCHEDULED,321010234560,12.222222222222221,100417,1753780621,4600_0_1|3700|0930_PYPHK,2025-07-29 09:17:01,2025-07-29,09:17:01,Tuesday,True,Red Line,CM,CM,Bairro do Raposo
249,3011-13,In Transit,42|2320,38.76264190673828,2710,-9.156874656677246,2710_0_1,2710_0,SCHEDULED,3159PT,5.0,061200,1753780579,2710_0_1|1|3|0940_HUAG2,2025-07-29 09:16:19,2025-07-29,09:16:19,Tuesday,True,Red Line,CM,CM,Lumiar
22,VER_DU_VU2029'_001,In Transit,43|2248,38.60981369018555,3507,-9.195149421691895,3507_0_2,3507_0,SCHEDULED,VU2137,3.0555555555555554,020168,1753780595,3507_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:35,2025-07-29,09:16:35,Tuesday,True,Red Line,CM,CM,Vale Cavala
73,7_7426-13,In Transit,41|1256,38.720420837402344,1726,-9.265310287475586,1726_0_2,1726_0,SCHEDULED,RG+7426,8.88888888888889,120309,1753780618,1726_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Red Line,CM,CM,Bairro da CHEUNI
200,7_7766-13,In Transit,41|1239,38.77451705932617,1223,-9.343435287475586,1223_0_1,1223_0,SCHEDULED,7766,10.833333333333334,170051,1753780626,1223_0_1_0930_0959_0_7_21NBI,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Bairro do Serradinho
355,3620-13,Stationed,42|2572,38.79712677001953,2225,-9.192205429077148,2225_0_3,2225_0,SCHEDULED,3638,2.2222222222222223,110069,1753780625,2225_0_3|1|3|1005_HUAG2,2025-07-29 09:17:05,2025-07-29,09:17:05,Tuesday,True,Red Line,CM,CM,Odivelas
203,3107-13,In Transit,42|2371,38.81939697265625,2730,-9.098894119262695,2730_0_2,2730_0,SCHEDULED,3107,7.222222222222222,070743,1753780610,2730_0_2|1|3|1000_HUAG2,2025-07-29 09:16:50,2025-07-29,09:16:50,Tuesday,True,Red Line,CM,CM,Vale de Figueira
81,VS_020,In Transit,42|2721,38.75942611694336,2762,-9.158745765686035,2762_0_2,2762_0,SCHEDULED,3755,3.333333333333333,060227,1753780589,2762_0_2|1|3|1015_HUAG2,2025-07-29 09:16:29,2025-07-29,09:16:29,Tuesday,True,Red Line,CM,CM,Lumiar
347,20250729-64810605-311540234560,In Transit,44|12559,38.53571319580078,4470,-8.890216827392578,4470_0_2,4470_0,SCHEDULED,311540234560,9.444444444444445,160970,1753780622,4470_0_2|3700|0930_PYPHK,2025-07-29 09:17:02,2025-07-29,09:17:02,Tuesday,True,Red Line,CM,CM,Bairro do Liceu
303,20250729-64810232-321680234560,In Transit,44|12056,38.58302688598633,4621,-9.047523498535156,4621_0_1,4621_0,SCHEDULED,321680234560,11.944444444444445,140857,1753780620,4621_0_1|3700|0950_PYPHK,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Red Line,CM,CM,Unknown
181,7_7225-13,Stationed,41|1341,38.723636627197266,1731,-9.23499584197998,1731_0_1,1731_0,SCHEDULED,7225,0.2777777777777778,120109,1753780623,1731_0_1_0930_0959_0_7_21NBI,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,Nova Carnaxide
42,20250729-64810105-311350234560,In Transit,44|12566,38.52932357788086,4641,-8.886110305786133,4641_0_1,4641_0,SCHEDULED,311350234560,4.166666666666667,162007,1753780620,4641_0_1|3700|0910_PYPHK,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Red Line,CM,CM,Bairro Salgado
159,3135-13,Approaching,42|2220,38.90031051635742,2306,-9.037541389465332,2306_0_2,2306_0,SCHEDULED,3135,6.944444444444445,180143,1753780623,2306_0_2|1|3|0945_HUAG2,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,Unknown
133,VER_DU_VU1090,In Transit,43|2354,38.6241340637207,3114,-9.120853424072266,3114_0_1,3114_0,SCHEDULED,VU1090,5.833333333333333,140521,1753780614,3114_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:54,2025-07-29,09:16:54,Tuesday,True,Red Line,CM,CM,Amora
79,7_7784-13,In Transit,41|1875,38.79499816894531,1232,-9.339873313903809,1232_0_3,1232_0,SCHEDULED,7784,7.5,171147,1753780543,1232_0_3_0930_0959_0_7_21NBI,2025-07-29 09:15:43,2025-07-29,09:15:43,Tuesday,True,Red Line,CM,CM,Mem Martins
0,VER_DU_VU2066,Stationed,43|2243,38.6678466796875,3013,-9.159420013427734,3013_0_2,3013_0,SCHEDULED,VU2139,0.0,020077,1753780626,3013_0_2_1000_1029_1_VER_DU_G9Q68,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Cova da Piedade
92,VS_004,In Transit,41|1802,38.76459503173828,1226,-9.258076667785645,1226_0_1,1226_0,DUPLICATED,DS_003,7.5,170595,1753780625,1226_0_1_20250729T090034_e54b594f_21NBI,2025-07-29 09:17:05,2025-07-29,09:17:05,Tuesday,True,Blue Line,CM,CM,Pendão
5,7_7234-13,Stationed,41|1124,38.72316360473633,1521,-9.302501678466797,1521_0_1,1521_0,SCHEDULED,7234,2.5,121087,1753780624,1521_0_1_0930_0959_0_7_21NBI,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Red Line,CM,CM,Bairro Autoconstrução
0,7_7008-13,Stationed,41|1312,38.762123107910156,1706,-9.204549789428711,1706_0_2,1706_0,SCHEDULED,7008,2.7777777777777777,030397,1753780626,1706_0_2_1000_1029_0_7_21NBI,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Alfornelos
140,3721-13,In Transit,42|2504,38.88505554199219,2761,-9.173966407775879,2761_0_1,2761_0,SCHEDULED,3768,16.11111111111111,071044,1753780587,2761_0_1|1|3|0950_HUAG2,2025-07-29 09:16:27,2025-07-29,09:16:27,Tuesday,True,Red Line,CM,CM,Bairro das Funcheiras
116,3516-13,In Transit,42|2602,38.79611587524414,2203,-9.189058303833008,2203_0_3,2203_0,SCHEDULED,3625,8.055555555555555,110119,1753780600,2203_0_3|1|3|1010_HUAG2,2025-07-29 09:16:40,2025-07-29,09:16:40,Tuesday,True,Red Line,CM,CM,Ribeirada
122,VER_DU_VU1040,In Transit,43|2304,38.62145233154297,3111,-9.088116645812988,3111_0_2,3111_0,SCHEDULED,VU1041,9.722222222222221,140875,1753780617,3111_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:57,2025-07-29,09:16:57,Tuesday,True,Red Line,CM,CM,Arrentela
23,7_7416-13,In Transit,41|1178,38.70587158203125,1724,-9.239899635314941,1724_0_2,1724_0,SCHEDULED,7416,0.8333333333333333,120269,1753780609,1724_0_2_0930_0959_0_7_21NBI,2025-07-29 09:16:49,2025-07-29,09:16:49,Tuesday,True,Red Line,CM,CM,Junça
112,1074,In Transit,42|1074,38.957393646240234,2740,-9.345192909240723,2740_0_1,2740_0,SCHEDULED,43141,12.5,080811,1753780613,2740_0_1|120|3|1000_HUAG2,2025-07-29 09:16:53,2025-07-29,09:16:53,Tuesday,True,Yellow Line,CM,CM,Salgados
245,7_7647-13,Stationed,41|1351,38.7590217590332,1601,-9.217744827270508,1601_1_1,1601_1,SCHEDULED,7665,0.0,030848,1753780604,1601_1_1_1000_1029_1_7_21NBI,2025-07-29 09:16:44,2025-07-29,09:16:44,Tuesday,True,Red Line,CM,CM,Venda Nova
0,VER_DU_VU2125,Stationed,43|2307,38.64817428588867,3011,-9.235299110412598,3011_0_1,3011_0,SCHEDULED,VU2125,0.0,020452,1753780619,3011_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:59,2025-07-29,09:16:59,Tuesday,True,Red Line,CM,CM,Santo António da Caparica
276,20250729-64810401-313180234560,In Transit,44|12715,38.76761245727539,4720,-9.103791236877441,4720_0_1,4720_0,SCHEDULED,313180234560,0.0,160027,1753780626,4720_0_1|3700|1015_PYPHK,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Yellow Line,CM,CM,Parque das Nações
348,VER_DU_VU3052,In Transit,43|2112,38.63566207885742,3601,-9.054121017456055,3601_0_2,3601_0,SCHEDULED,VU3053,6.944444444444445,040068,1753780587,3601_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:27,2025-07-29,09:16:27,Tuesday,True,Red Line,CM,CM,Verderena
304,7_7033-13,In Transit,41|1365,38.78581619262695,1710,-9.22327995300293,1710_3_2,1710_3,SCHEDULED,7033,6.111111111111111,030800,1753780611,1710_3_2_1000_1029_0_7_21NBI,2025-07-29 09:16:51,2025-07-29,09:16:51,Tuesday,True,Red Line,CM,CM,Urbanização Moinho do Guizo
330,7_7014-13,In Transit,41|1294,38.79499435424805,1517,-9.233956336975098,1517_0_1,1517_0,SCHEDULED,7076,4.722222222222222,171549,1753780618,1517_0_1_1000_1029_0_7_21NBI,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Red Line,CM,CM,Portela de Cambra
5,3747-13,Approaching,42|2595,38.85968017578125,2039,-9.156305313110352,2039_0_2,2039_0,SCHEDULED,3747,10.0,070421,1753780606,2039_0_2|1|3|0905_HUAG2,2025-07-29 09:16:46,2025-07-29,09:16:46,Tuesday,True,Red Line,CM,CM,Zambujeiro
76,20250729-64810122-312290234560,In Transit,44|12564,38.53004837036133,4441,-8.877485275268555,4441_0_1,4441_0,SCHEDULED,312290234560,0.0,160026,1753780622,4441_0_1|3700|1000_PYPHK,2025-07-29 09:17:02,2025-07-29,09:17:02,Tuesday,True,Red Line,CM,CM,São Sebastião
137,20250729-64810106-321330234560,Approaching,44|12070,38.7186164855957,4501,-8.997848510742188,4501_0_1,4501_0,SCHEDULED,321330234560,13.333333333333332,100283,1753780623,4501_0_1|3700|0955_PYPHK,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,Braço de Ferro
17,20250729-64810185-311140234560,In Transit,44|12523,38.544551849365234,4562,-8.984306335449219,4562_0_2,4562_0,SCHEDULED,311140234560,16.944444444444443,160770,1753780623,4562_0_2|3700|1005_PYPHK,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,Pinheiros de Azeitão
247,3018-13,Stationed,42|2316,38.8015251159668,2711,-9.129344940185547,2711_0_2,2711_0,SCHEDULED,3170,0.5555555555555556,070626,1753780603,2711_0_2|1|3|0940_HUAG2,2025-07-29 09:16:43,2025-07-29,09:16:43,Tuesday,True,Red Line,CM,CM,Bairro de São Lourenço
274,20250729-64810091-321200234560,Approaching,44|12503,38.712257385253906,4207,-8.979056358337402,4207_0_1,4207_0,SCHEDULED,321200234560,3.0555555555555554,100121,1753780627,4207_0_1|3700|1000_PYPHK,2025-07-29 09:17:07,2025-07-29,09:17:07,Tuesday,True,Blue Line,CM,CM,Bairro do Corte Falcão
142,3558-13,In Transit,42|2556,38.82831954956055,2605,-9.164663314819336,2605_0_1,2605_0,SCHEDULED,3558,10.555555555555555,071658,1753780609,2605_0_1|1|3|0920_HUAG2,2025-07-29 09:16:49,2025-07-29,09:16:49,Tuesday,True,Red Line,CM,CM,Bairro Almoínhas
33,7_7041-13,Stationed,41|1313,38.74718475341797,1704,-9.219877243041992,1704_0_2,1704_0,SCHEDULED,7041,0.0,030509,1753780624,1704_0_2_0900_0929_0_7_21NBI,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Red Line,CM,CM,Damaia
0,VER_DU_VU2045,Stationed,43|2022,38.66447067260742,3038,-9.197047233581543,3038_0_2,3038_0,SCHEDULED,VU2045,0.0,020310,1753780623,3038_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Blue Line,CM,CM,Ginjal
333,7_7744-13,Approaching,41|1724,38.84840393066406,1208,-9.269475936889648,1208_0_2,1208_0,SCHEDULED,7744,12.777777777777777,170324,1753780627,1208_0_2_0930_0959_0_7_21NBI,2025-07-29 09:17:07,2025-07-29,09:17:07,Tuesday,True,Red Line,CM,CM,Funcheira
328,7_7409-13,In Transit,41|1853,38.69401550292969,1120,-9.310502052307129,1120_0_2,1120_0,SCHEDULED,7472,7.777777777777778,120779,1753780625,1120_0_2_0930_0959_1_7_21NBI,2025-07-29 09:17:05,2025-07-29,09:17:05,Tuesday,True,Blue Line,CM,CM,Espargal
156,3580-13,Stationed,42|2612,38.783206939697266,2610,-9.194422721862793,2610_0_1,2610_0,SCHEDULED,3582,7.5,110133,1753780590,2610_0_1|1|3|1000_HUAG2,2025-07-29 09:16:30,2025-07-29,09:16:30,Tuesday,True,Red Line,CM,CM,Patameiras
152,7_7086-13,In Transit,41|1158,38.759437561035156,1707,-9.229291915893555,1707_0_2,1707_0,SCHEDULED,7086,8.61111111111111,030605,1753780604,1707_0_2_0930_0959_1_7_21NBI,2025-07-29 09:16:44,2025-07-29,09:16:44,Tuesday,True,Red Line,CM,CM,Mina
102,7_7469-13,Approaching,41|1704,38.70416259765625,1122,-9.302000045776367,1122_0_2,1122_0,SCHEDULED,7469,9.444444444444445,120625,1753780626,1122_0_2_0930_0959_0_7_21NBI,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Casalinho Morais
161,VER_DU_VU3045,Approaching,43|2612,38.566688537597656,3605,-9.036626815795898,3605_0_1,3605_0,SCHEDULED,VU3046,10.277777777777777,150003,1753780623,3605_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,Quinta do Conde
356,7_7419-13,In Transit,41|1125,38.730403900146484,1529,-9.316113471984863,1529_0_2,1529_0,SCHEDULED,7419,6.666666666666666,120999,1753780617,1529_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:57,2025-07-29,09:16:57,Tuesday,True,Red Line,CM,CM,Porto Salvo
237,VER_DU_VU2079,In Transit,43|2025,38.68449783325195,3001,-9.149592399597168,3001_0_2,3001_0,SCHEDULED,VU2080,0.0,020041,1753780618,3001_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Blue Line,CM,CM,Cacilhas
180,7_7606-13,Stationed,41|1105,38.75923156738281,1721,-9.250362396240234,1721_0_1,1721_0,SCHEDULED,7606,0.2777777777777778,171028,1753780625,1721_0_1_0930_0959_0_7_21NBI,2025-07-29 09:17:05,2025-07-29,09:17:05,Tuesday,True,Red Line,CM,CM,Vale de Carenque
7,7_7453-13,In Transit,41|1143,38.73057556152344,1529,-9.316075325012207,1529_0_1,1529_0,SCHEDULED,7453,0.0,120999,1753780598,1529_0_1_0930_0959_0_7_21NBI,2025-07-29 09:16:38,2025-07-29,09:16:38,Tuesday,True,Red Line,CM,CM,Porto Salvo
49,VER_DU_VU2128'_001,In Transit,43|2314,38.65507888793945,3017,-9.178232192993164,3017_0_1,3017_0,SCHEDULED,VU2129,0.0,020601,1753780615,3017_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:55,2025-07-29,09:16:55,Tuesday,True,Red Line,CM,CM,Quinta de Santa Ana
0,1108,Stationed,42|1108,38.840667724609375,2620,-9.205039024353027,2620_0_1,2620_0,SCHEDULED,44107,0.2777777777777778,070014,1753780608,2620_0_1|120|3|1000_HUAG2,2025-07-29 09:16:48,2025-07-29,09:16:48,Tuesday,True,Red Line,CM,CM,Carriche
0,7_7456-13,Stationed,41|1361,38.71641540527344,1522,-9.237266540527344,1522_0_2,1522_0,SCHEDULED,7456 | NR,0.0,120397,1753780626,1522_0_2_0930_0959_1_7_21NBI,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Bairro 25 de Abril
219,7_7714-13,In Transit,41|1410,38.80697250366211,1205,-9.35344409942627,1205_0_2,1205_0,SCHEDULED,7714,4.722222222222222,170210,1753780624,1205_0_2_0930_0959_0_7_21NBI,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Blue Line,CM,CM,Algueirão
164,VER_DU_VU2062'_001,In Transit,43|2252,38.62726974487305,3716,-9.197137832641602,3716_0_1,3716_0,SCHEDULED,VU2062,4.722222222222222,020333,1753780618,3716_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Red Line,CM,CM,Palhais
246,VER_DU_VU2116,In Transit,43|2236,38.67965316772461,3009,-9.157419204711914,3009_0_1,3009_0,SCHEDULED,VU2117,2.7777777777777777,020047,1753780590,3009_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:30,2025-07-29,09:16:30,Tuesday,True,Red Line,CM,CM,Cova da Piedade
232,20250729-64810078-312130234560,In Transit,44|12081,38.52225112915039,4428,-8.89986801147461,4428_0_2,4428_0,SCHEDULED,312130234560,0.0,160407,1753780622,4428_0_2|3700|0945_PYPHK,2025-07-29 09:17:02,2025-07-29,09:17:02,Tuesday,True,Red Line,CM,CM,Troino
123,20250729-64810074-311240234560,In Transit,44|12635,38.62724685668945,4320,-8.909003257751465,4320_0_3,4320_0,SCHEDULED,311240234560,5.277777777777778,130375,1753780624,4320_0_3|3700|1000_PYPHK,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Blue Line,CM,CM,Pinhal Novo
178,20250729-64810198-312470234560,In Transit,44|12548,38.52823257446289,4434,-8.87343978881836,4434_0_2,4434_0,SCHEDULED,312470234560,5.277777777777778,160626,1753780624,4434_0_2|3700|1000_PYPHK,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Blue Line,CM,CM,São Sebastião
97,20250729-64810330-323350234560,In Transit,44|12662,38.71689224243164,4701,-8.94629192352295,4701_0_1,4701_0,SCHEDULED,323350234560,15.555555555555555,100417,1753780622,4701_0_1|3700|1000_PYPHK,2025-07-29 09:17:02,2025-07-29,09:17:02,Tuesday,True,Yellow Line,CM,CM,Montijo e Afonsoeiro
0,7_7423-13,Stationed,41|1317,38.71741485595703,1722,-9.231786727905273,1722_0_1,1722_0,SCHEDULED,7423,0.0,120025,1753780612,1722_0_1_1000_1029_0_7_21NBI,2025-07-29 09:16:52,2025-07-29,09:16:52,Tuesday,True,Red Line,CM,CM,Nova Carnaxide
243,20250729-64810457-321620234560,In Transit,44|12078,38.65024948120117,4105,-8.991811752319336,4105_0_3,4105_0,SCHEDULED,321620234560,0.0,090052,1753780623,4105_0_3|3700|0945_PYPHK,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Blue Line,CM,CM,Bairro do Juncalinho
250,3712-13'_001,Stationed,42|2505,38.83176040649414,2750,-9.157682418823242,2750_0_2,2750_0,SCHEDULED,3712,13.61111111111111,070390,1753780584,2750_0_2|1|3|0945_HUAG2,2025-07-29 09:16:24,2025-07-29,09:16:24,Tuesday,True,Red Line,CM,CM,Loures
125,7_7404-13,Approaching,41|1275,38.72597885131836,1103,-9.235788345336914,1103_0_2,1103_0,SCHEDULED,7404,9.444444444444445,120107,1753780613,1103_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:53,2025-07-29,09:16:53,Tuesday,True,Red Line,CM,CM,Outurela
252,3529-13,In Transit,42|2535,38.79193115234375,2212,-9.176875114440918,2212_0_3,2212_0,SCHEDULED,3632,0.0,110407,1753780607,2212_0_3|1|3|1000_HUAG2,2025-07-29 09:16:47,2025-07-29,09:16:47,Tuesday,True,Blue Line,CM,CM,Bairro dos Cágados
0,1215,Stationed,42|1215,38.806495666503906,2753,-9.157471656799316,2753_0_1,2753_0,SCHEDULED,44115,0.0,071133,1753780622,2753_0_1|120|3|1000_HUAG2,2025-07-29 09:17:02,2025-07-29,09:17:02,Tuesday,True,Red Line,CM,CM,Bairro do Casalinho da Fonte
137,7_7233-13,In Transit,41|1122,38.73262023925781,1520,-9.304076194763184,1520_0_2,1520_0,SCHEDULED,7233,10.833333333333334,121017,1753780615,1520_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:55,2025-07-29,09:16:55,Tuesday,True,Red Line,CM,CM,Leião
321,3751-13,In Transit,42|2762,38.88175582885742,2761,-9.16616439819336,2761_0_2,2761_0,SCHEDULED,3751,3.888888888888889,071039,1753780622,2761_0_2|1|3|0900_HUAG2,2025-07-29 09:17:02,2025-07-29,09:17:02,Tuesday,True,Red Line,CM,CM,Unknown
237,3746-13,In Transit,42|2776,38.87420654296875,2796,-9.076423645019531,2796_0_2,2796_0,SCHEDULED,3746,9.722222222222221,180508,1753780625,2796_0_2|1|3|1010_HUAG2,2025-07-29 09:17:05,2025-07-29,09:17:05,Tuesday,True,Red Line,CM,CM,Quinta da Maranhota
314,7_7310-13,In Transit,41|1371,38.684085845947266,1614,-9.325224876403809,1614_1_2,1614_1,SCHEDULED,7344,8.88888888888889,050421,1753780618,1614_1_2_0930_0959_0_7_21NBI,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Red Line,CM,CM,Lombos
336,3576-13,In Transit,42|257,38.81218719482422,2831,-9.224579811096191,2831_0_2,2831_0,SCHEDULED,3578,3.888888888888889,110059,1753780582,2831_0_2|1|3|0940_HUAG2,2025-07-29 09:16:22,2025-07-29,09:16:22,Tuesday,True,Red Line,CM,CM,Bairro dos CTT
263,7_7087-13,In Transit,41|1852,38.781829833984375,1719,-9.237004280090332,1719_0_1,1719_0,SCHEDULED,7087,1.3888888888888888,066455,1753780596,1719_0_1_1000_1029_0_7_21NBI,2025-07-29 09:16:36,2025-07-29,09:16:36,Tuesday,True,Red Line,CM,CM,Urbanização Alto da Mira
91,20250729-64810176-312300234560,In Transit,44|12079,38.52546310424805,4422,-8.891478538513184,4422_3_2,4422_3,SCHEDULED,312300234560,0.8333333333333333,160139,1753780613,4422_3_2|3700|1000_PYPHK,2025-07-29 09:16:53,2025-07-29,09:16:53,Tuesday,True,Red Line,CM,CM,Centro Histórico
165,7_7763-13,Approaching,41|1396,38.78733444213867,1625,-9.328866004943848,1625_1_1,1625_1,SCHEDULED,7763,8.333333333333334,170065,1753780615,1625_1_1_0900_0929_0_7_21NBI,2025-07-29 09:16:55,2025-07-29,09:16:55,Tuesday,True,Red Line,CM,CM,Serra das Minas
258,7_7611-13,In Transit,41|812,38.75836944580078,1226,-9.266639709472656,1226_0_2,1226_0,SCHEDULED,7611,11.11111111111111,170929,1753780621,1226_0_2_1000_1029_0_7_21NBI,2025-07-29 09:17:01,2025-07-29,09:17:01,Tuesday,True,Blue Line,CM,CM,Monte Abraão
172,3071-13,Approaching,42|2005,38.86722946166992,2335,-9.07032299041748,2335_0_3,2335_0,SCHEDULED,3071,10.555555555555555,180677,1753780619,2335_0_3|1|3|1010_HUAG2,2025-07-29 09:16:59,2025-07-29,09:16:59,Tuesday,True,Blue Line,CM,CM,Unknown
120,3035-13,Approaching,42|2330,38.79651641845703,2714,-9.100336074829102,2714_0_1,2714_0,SCHEDULED,3035,8.333333333333334,070125,1753780611,2714_0_1|1|3|0935_HUAG2,2025-07-29 09:16:51,2025-07-29,09:16:51,Tuesday,True,Red Line,CM,CM,Urbanização Real Forte
172,VER_DU_VU1096,Stationed,43|2382,38.629085540771484,3113,-9.101401329040527,3113_0_2,3113_0,SCHEDULED,VU1097,0.0,140079,1753780627,3113_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:17:07,2025-07-29,09:17:07,Tuesday,True,Blue Line,CM,CM,Arrentela
282,7_7781-13,In Transit,41|1237,38.79939651489258,1624,-9.41992473602295,1624_1_2,1624_1,SCHEDULED,7806,8.88888888888889,171362,1753780620,1624_1_2_1000_1029_0_7_21NBI,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Red Line,CM,CM,Sintra
165,7_7771-13,In Transit,41|1398,38.786529541015625,1223,-9.349570274353027,1223_0_2,1223_0,SCHEDULED,7771,8.61111111111111,170123,1753780624,1223_0_2_1000_1029_0_7_21NBI,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Red Line,CM,CM,São Carlos
54,7_7450-13,Stationed,41|1355,38.72602844238281,1101,-9.239118576049805,1101_0_2,1101_0,SCHEDULED,7450,0.2777777777777778,120103,1753780618,1101_0_2_0930_0959_0_7_21NBI,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Red Line,CM,CM,Bairro do Aqueduto
79,20250729-64810196-312450234560,In Transit,44|12552,38.52299499511719,4412,-8.8576021194458,4412_0_2,4412_0,SCHEDULED,312450234560,12.222222222222221,160053,1753780623,4412_0_2|3700|0955_PYPHK,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,São Sebastião
253,20250729-64810052-311120234560,In Transit,44|12744,38.56806182861328,4540,-8.769968032836914,4540_0_1,4540_0,SCHEDULED,311120234560,12.777777777777777,130319,1753780625,4540_0_1|3700|1010_PYPHK,2025-07-29 09:17:05,2025-07-29,09:17:05,Tuesday,True,Red Line,CM,CM,Poceirão e Marateca
228,20250729-64810041-321590234560,In Transit,44|12092,38.65510559082031,4602,-9.065199851989746,4602_0_1,4602_0,SCHEDULED,321590234560,0.0,040009,1753780624,4602_0_1|3700|0945_PYPHK,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Red Line,CM,CM,Verderena
54,7_7326-13,Approaching,41|1370,38.76702880859375,1615,-9.320664405822754,1615_1_1,1615_1,SCHEDULED,7326,10.277777777777777,172281,1753780621,1615_1_1_0900_0929_1_7_21NBI,2025-07-29 09:17:01,2025-07-29,09:17:01,Tuesday,True,Red Line,CM,CM,Rio de Mouro Velho
